Unnamed: 0,DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
1071143,150819204,2015-12-24,2015-12-23,2330,8,West LA,853,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,34.0,M,O,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,1700    BELOIT                       AV,,"(34.0468, -118.4473)"
1127659,151416121,2015-06-05,2015-06-04,2330,14,Pacific,1443,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,31.0,M,H,203.0,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,745.0,,,,2400    LINCOLN                      BL,,"(33.994, -118.4526)"
592787,120919718,2012-10-22,2011-01-01,800,9,Van Nuys,929,354,THEFT OF IDENTITY,0100 1822,34.0,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6500    FULTON                       AV,,"(34.1885, -118.4225)"
1113423,151228627,2015-12-29,2015-12-29,800,12,77th Street,1266,330,BURGLARY FROM VEHICLE,1607 0344,23.0,M,H,103.0,ALLEY,,,IC,Invest Cont,330.0,,,,900 W  81ST                         ST,,"(33.9655, -118.2893)"
29901,130406003,2013-02-21,2013-02-21,5,4,Hollenbeck,427,510,VEHICLE - STOLEN,,12.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,HUNTINGTON                   DR,COLLIS,"(34.0855, -118.1841)"
288562,101104875,2010-01-15,2010-01-14,830,11,Northeast,1109,310,BURGLARY,0344 1609,40.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,5300    LA RODA                      AV,,"(34.1436, -118.2051)"
744111,131605820,2013-02-15,2013-02-08,2200,16,Foothill,1602,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0311 0329,38.0,F,H,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740.0,,,,12700    VAN NUYS                     BL,,"(34.2753, -118.4095)"
894365,141211701,2014-05-04,2014-05-04,2145,12,77th Street,1245,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1240 0302 1309 0342 0329 1822 0450 0906 1816 0326,33.0,M,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,230.0,,,,70TH                         ST,NORMANDIE                    AV,"(33.9762, -118.3003)"
1277096,160717357,2016-11-03,2016-11-02,2340,7,Wilshire,765,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,26.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,4600    VENICE                       BL,,"(34.0496, -118.3425)"
1532050,172107862,2017-03-14,2017-03-13,2320,21,Topanga,2138,624,BATTERY - SIMPLE ASSAULT,0444,18.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,20400    SATICOY                      ST,,"(34.2083, -118.5776)"
1435210,170204317,2017-01-06,2017-01-06,2000,2,Rampart,256,888,TRESPASSING,0906,16.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888.0,,,,600 S  BURLINGTON                   AV,,"(34.058, -118.2715)"
11192,130211558,2013-05-06,2013-05-03,1700,2,Rampart,249,310,BURGLARY,1210 1414 0344 0358 1609,65.0,M,B,236.0,VISION CARE FACILITY*,,,IC,Invest Cont,310.0,,,,1100    WILSHIRE                     BL,,"(34.0524, -118.2633)"
785662,132020849,2013-12-26,2013-12-26,1350,20,Olympic,2001,624,BATTERY - SIMPLE ASSAULT,0444 0400,56.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,5100    MAPLEWOOD                    AV,,"(34.0803, -118.3135)"
894050,141211178,2014-04-26,2014-04-24,2300,12,77th Street,1268,330,BURGLARY FROM VEHICLE,0344 1601,40.0,M,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,200 E  84TH                         ST,,"(33.9628, -118.2717)"
896951,141216057,2014-07-09,2014-07-09,1900,12,77th Street,1233,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,22.0,M,B,717.0,HEALTH SPA/GYM,,,IC,Invest Cont,440.0,,,,62ND,HARVARD,"(33.9833, -118.3068)"
1408274,162011723,2016-06-07,2016-06-03,1900,20,Olympic,2034,330,BURGLARY FROM VEHICLE,0344 1251,18.0,M,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,700 S  ARDMORE                      AV,,"(34.0597, -118.302)"
739352,131516961,2013-08-29,2013-08-28,1900,15,N Hollywood,1529,510,VEHICLE - STOLEN,,12.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,VINELAND,VICTORY,"(34.1867, -118.3703)"
35241,130500653,2013-02-17,2013-02-17,2210,5,Harbor,504,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1402,12.0,M,X,102.0,SIDEWALK,,,IC,Invest Cont,745.0,998.0,,,WESTERN,TORRANCE,"(33.8383, -118.3092)"
88564,101100574,2010-01-21,2010-01-21,1720,11,Northeast,1124,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,,M,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,3300 N  SAN FERNANDO                 RD,,"(34.1178, -118.2488)"
1181892,151921736,2015-11-14,2015-11-14,1515,19,Mission,1916,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,58.0,M,O,202.0,LIQUOR STORE,,,IC,Invest Cont,442.0,,,,14000    HUBBARD                      ST,,"(34.3008, -118.4377)"
1037624,150507756,2015-03-26,2015-03-26,110,5,Harbor,516,624,BATTERY - SIMPLE ASSAULT,0416 0913,19.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,1200 N  FRIES                        AV,,"(33.7869, -118.2654)"
1167121,151812278,2015-06-11,2015-06-11,1850,18,Southeast,1837,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0562 0400 0411 1402,37.0,F,B,501.0,SINGLE FAMILY DWELLING,207.0,OTHER KNIFE,AO,Adult Other,230.0,,,,1600 E  110TH                        ST,,"(33.9358, -118.2463)"
823250,140325132,2014-12-09,2014-12-08,2000,3,Southwest,314,510,VEHICLE - STOLEN,,13.0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,2500    3RD                          AV,,"(34.0344, -118.3201)"
211880,100115315,2010-08-09,2010-08-06,1405,1,Central,139,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 0701,55.0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341.0,,,,800    TRACTION                     AV,,"(34.0454, -118.236)"
1000535,150116522,2015-07-11,2015-07-11,2300,1,Central,152,624,BATTERY - SIMPLE ASSAULT,0429,32.0,M,W,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,500 S  FLOWER                       ST,,"(34.0516, -118.2561)"
1481814,171112495,2017-06-23,2017-06-20,1800,11,Northeast,1145,354,THEFT OF IDENTITY,0929 1822 1202,68.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,2400    LAKE VIEW                    AV,,"(34.0997, -118.2547)"
215125,100205370,2010-01-27,2010-01-12,800,2,Rampart,246,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 2000,26.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,600 S  ALVARADO                     ST,,"(34.0596, -118.2749)"
1366091,161605354,2016-02-03,2016-01-23,1200,16,Foothill,1655,330,BURGLARY FROM VEHICLE,0344 0358 1607 1202,68.0,M,W,104.0,DRIVEWAY,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,,,,10000    BARLING                      ST,,"(34.2514, -118.3507)"
1260597,160605470,2016-01-26,2016-01-25,1430,6,Hollywood,639,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,25.0,F,A,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,745.0,,,,1800    WINONA                       BL,,"(34.1036, -118.302)"
1360423,161516398,2016-08-11,2016-08-11,1700,15,N Hollywood,1526,903,CONTEMPT OF COURT,0913,58.0,M,H,203.0,OTHER BUSINESS,,,AO,Adult Other,903.0,,,,6000    LANKERSHIM                   BL,,"(34.1794, -118.3834)"
1396885,161910544,2016-04-25,2016-04-25,1330,19,Mission,1999,900,VIOLATION OF COURT ORDER,0906 1402,23.0,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900.0,998.0,,,7900    VENTURA CANYON               AV,,"(34.2138, -118.4287)"
971230,142008040,2014-03-29,2014-03-29,700,20,Olympic,2026,624,BATTERY - SIMPLE ASSAULT,0416 0446 0448 0429,46.0,M,H,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,4TH,SHATTO,"(34.067, -118.2899)"
1468870,170905362,2017-01-25,2017-01-25,1300,9,Van Nuys,901,624,BATTERY - SIMPLE ASSAULT,0400 0416,18.0,F,O,729.0,SPECIALTY SCHOOL/OTHER,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,15300    SATICOY                      ST,,"(34.2085, -118.4662)"
1311211,161111968,2016-06-15,2016-06-15,1605,11,Northeast,1118,220,ATTEMPTED ROBBERY,0345 1259 0421 0355,17.0,F,H,101.0,STREET,113.0,SIMULATED GUN,IC,Invest Cont,220.0,,,,NOLDEN,YORK,"(34.1191, -118.1952)"
159783,101719574,2010-10-15,2010-10-15,1515,17,Devonshire,1764,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,,F,W,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,9300    TAMPA                        AV,,"(34.2564, -118.5536)"
1157536,151712952,2015-07-14,2015-07-09,1300,17,Devonshire,1738,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1402,57.0,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,341.0,998.0,,,16100    SAN FERNANDO MISSION         BL,,"(34.2719, -118.4825)"
1138151,151511688,2015-05-19,2015-05-17,1200,15,N Hollywood,1569,354,THEFT OF IDENTITY,1822 0930,83.0,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10200    RIVERSIDE                    DR,,"(34.1522, -118.3527)"
718630,132104110,2013-01-03,2012-12-23,1918,21,Topanga,2189,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,,M,W,404.0,DEPARTMENT STORE,,,AO,Adult Other,442.0,,,,20800    VENTURA                      BL,,"(34.1665, -118.5859)"
869279,140914785,2014-08-16,2014-08-16,30,9,Van Nuys,905,624,BATTERY - SIMPLE ASSAULT,0447 0444 0371 0906,16.0,M,H,108.0,PARKING LOT,306.0,ROCK/THROWN OBJECT,AO,Adult Other,624.0,,,,14600    SATICOY                      ST,,"(34.2085, -118.4504)"
1394364,161905308,2016-01-26,2016-01-26,1100,19,Mission,1913,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,40.0,M,W,203.0,OTHER BUSINESS,,,JO,Juv Other,740.0,,,,12800    BRADLEY                      AV,,"(34.3023, -118.4557)"
1044265,150519604,2015-12-17,2015-12-17,835,5,Harbor,507,755,BOMB SCARE,0404,46.0,M,H,501.0,SINGLE FAMILY DWELLING,501.0,BOMB THREAT,IC,Invest Cont,755.0,998.0,,,1400 W  222ND                        ST,,"(33.8257, -118.3016)"
282243,100915022,2010-07-17,2010-07-17,500,9,Van Nuys,923,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,52.0,F,W,101.0,STREET,,,IC,Invest Cont,626.0,,,,VICTORY                      BL,SEPULVEDA                    BL,"(34.1867, -118.4662)"
1011271,150217068,2015-08-30,2015-08-30,1215,2,Rampart,217,320,"BURGLARY, ATTEMPTED",1501,26.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,320.0,,,,700 N  BONNIE BRAE                  ST,,"(34.073, -118.264)"
1273685,160711147,2016-06-15,2016-06-14,2000,7,Wilshire,789,510,VEHICLE - STOLEN,,15.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,2000    ARLINGTON                    AV,,"(34.0379, -118.323)"
1404722,162005070,2016-01-23,2016-01-23,2115,20,Olympic,2036,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0305 0444 0429,35.0,M,H,108.0,PARKING LOT,305.0,FIXED OBJECT,IC,Invest Cont,230.0,,,,3000 W  8TH                          ST,,"(34.0598, -118.2935)"
1172377,151821597,2015-12-07,2015-12-07,1700,18,Southeast,1806,354,THEFT OF IDENTITY,0377,48.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,800 E  89TH                         ST,,"(33.9556, -118.2608)"
697442,122009298,2012-04-09,2012-04-08,2130,20,Olympic,2056,330,BURGLARY FROM VEHICLE,0344 1307 1609 1302 0358,24.0,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,BERENDO,OLYMPIC,"(34.0527, -118.2937)"
977477,142020194,2014-11-29,2014-11-29,2205,20,Olympic,2041,210,ROBBERY,0342 0344 0346 0390 0429 0432 0444 0336 0352,50.0,F,K,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,4100 W  OLYMPIC                      BL,,"(34.0543, -118.3219)"
984268,142115317,2014-09-10,2014-08-29,1200,21,Topanga,2133,310,BURGLARY,0344 1607,29.0,M,W,120.0,STORAGE SHED,,,IC,Invest Cont,310.0,,,,22900    WYANDOTTE                    ST,,"(34.2026, -118.6259)"
141923,131208107,2013-03-07,2013-03-06,1530,12,77th Street,1203,880,DISRUPT SCHOOL,0443,,M,O,720.0,JUNIOR HIGH SCHOOL,,,JA,Juv Arrest,880.0,888.0,,,1700 W  46TH                         ST,,"(34.0019, -118.3089)"
1046049,150607414,2015-02-23,2015-02-22,2130,6,Hollywood,626,946,OTHER MISCELLANEOUS CRIME,0432,40.0,F,W,101.0,STREET,,,IC,Invest Cont,946.0,,,,2200    CREST                        WY,,"(34.1109, -118.3285)"
158622,101717153,2010-08-31,2010-08-23,1900,17,Devonshire,1793,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,28.0,F,O,404.0,DEPARTMENT STORE,,,IC,Invest Cont,341.0,,,,8800    TAMPA                        AV,,"(34.2299, -118.5536)"
15400,130222124,2013-11-13,2013-11-13,1100,2,Rampart,235,510,VEHICLE - STOLEN,,12.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,100 N  PARK VIEW                    ST,,"(34.0683, -118.2739)"
526782,120216582,2012-08-20,2012-08-20,1505,2,Rampart,238,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0601,42.0,M,W,203.0,OTHER BUSINESS,,,AO,Adult Other,745.0,,,,100    GLENDALE                     BL,,"(34.062, -118.2596)"
125300,131118658,2013-10-13,2013-10-13,100,11,Northeast,1162,210,ROBBERY,0344 1402 1302,40.0,M,B,301.0,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,430.0,910.0,998.0,1600 N  VERMONT                      AV,,"(34.1002, -118.2918)"
1470343,170908252,2017-03-26,2017-03-25,5,9,Van Nuys,952,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0411,53.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200.0,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,236.0,998.0,,,15300    WEDDINGTON                   ST,,"(34.1667, -118.4662)"
422377,111215776,2011-06-14,2011-06-14,30,12,77th Street,1258,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0305 0334 0342 0416 0417 0429 0906 1822,36.0,M,H,733.0,BAR/SPORTS BAR (OPEN DAY & NIGHT),212.0,BOTTLE,IC,Invest Cont,230.0,,,,7200 S  BROADWAY,,"(33.9747, -118.2783)"
1406804,162009013,2016-04-11,2016-04-11,800,20,Olympic,2002,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,35.0,F,A,116.0,OTHER/OUTSIDE,,,IC,Invest Cont,745.0,,,,500 N  ST ANDREWS                   PL,,"(34.0803, -118.3112)"
1387185,161812509,2016-06-09,2016-06-09,1800,18,Southeast,1821,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0400 0416,38.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,9500 S  FIGUEROA                     ST,,"(33.9467, -118.2871)"
988291,150605131,2014-01-17,2014-01-17,400,6,Hollywood,643,624,BATTERY - SIMPLE ASSAULT,0400,33.0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1600 N  POINSETTIA                   PL,,"(34.0998, -118.3479)"
1469411,170906336,2017-02-15,2017-02-15,40,9,Van Nuys,952,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400,31.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626.0,,,,15300    MAGNOLIA                     BL,,"(34.1684, -118.4586)"
675724,121805521,2012-01-31,2012-01-31,940,18,Southeast,1846,210,ROBBERY,0352 0400 0305,33.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210.0,,,,110TH,SLATER,"(33.9358, -118.2516)"
404259,111015656,2011-09-12,2011-08-12,1000,10,West Valley,1041,956,"LETTERS, LEWD",1501,42.0,M,O,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,5700    GEYSER                       AV,,"(34.1745, -118.5426)"
1270116,160704076,2016-01-03,2016-01-03,40,7,Wilshire,789,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1307 0329,57.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745.0,,,,2100    7TH                          AV,,"(34.038, -118.3248)"
964425,141914111,2014-06-23,2014-06-22,1730,19,Mission,1981,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1258,11.0,M,W,102.0,SIDEWALK,511.0,VERBAL THREAT,JA,Juv Arrest,930.0,,,,8400    LANGDON                      AV,,"(34.2231, -118.4699)"
1519434,171813441,2017-06-13,2017-06-11,1300,18,Southeast,1838,210,ROBBERY,0344 1206 1817 0913,22.0,F,H,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,2100 E  103RD                        ST,,"(33.9431, -118.2348)"
1129714,151421325,2015-08-08,2015-08-07,1000,14,Pacific,1441,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,,M,B,738.0,LIBRARY,,,IC,Invest Cont,745.0,,,,500 S  VENICE                       BL,,"(33.9873, -118.4652)"
1291579,160911213,2016-05-23,2016-05-19,1130,9,Van Nuys,981,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300,51.0,M,O,707.0,GARAGE/CARPORT,,,IC,Invest Cont,740.0,,,,14900    VENTURA                      BL,,"(34.1524, -118.4574)"
1567413,170318996,2017-08-11,2017-08-10,2159,3,Southwest,395,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0421 0432,32.0,M,H,101.0,STREET,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,2000 W  43RD                         ST,,"(34.0055, -118.3155)"
681349,121816514,2012-08-28,2012-08-27,1050,18,Southeast,1846,626,INTIMATE PARTNER - SIMPLE ASSAULT,0906 2000 0416,28.0,F,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,626.0,,,,1200 E  114TH                        ST,,"(33.931, -118.2542)"
100652,101208321,2010-02-26,2010-02-25,2140,12,77th Street,1263,624,BATTERY - SIMPLE ASSAULT,0416 1309 1813 2000,40.0,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1700 W  80TH                         ST,,"(33.9664, -118.3068)"
1278098,160719121,2016-12-17,2016-12-15,1930,7,Wilshire,753,510,VEHICLE - STOLEN,,15.0,,,104.0,DRIVEWAY,,,IC,Invest Cont,510.0,,,,1300 S  ORANGE GROVE                 AV,,"(34.0532, -118.3649)"
446772,111428080,2011-10-05,2011-10-05,1405,14,Pacific,1494,649,DOCUMENT FORGERY / STOLEN FELONY,,10.0,,,,,,,IC,Invest Cont,649.0,,,,200    WORLD                        WY,,"(33.9449, -118.4059)"
1474780,171007657,2017-03-20,2017-03-17,1800,10,West Valley,1001,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0311 0906 0319,58.0,M,H,721.0,HIGH SCHOOL,,,IC,Invest Cont,740.0,,,,8100    VANALDEN                     AV,,"(34.2175, -118.5492)"
688175,121910588,2012-04-21,2012-04-21,315,19,Mission,1983,210,ROBBERY,1816 0913 0319 0443 0330 0916 1311 0906 0337,38.0,M,O,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,8400    SEPULVEDA                    BL,,"(34.2231, -118.4677)"
639130,121411988,2012-04-24,2012-04-24,1130,14,Pacific,1458,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 1402,50.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230.0,998.0,,,5000    SLAUSON                      AV,,"(33.9942, -118.4077)"
1418665,162111981,2016-06-20,2016-06-20,1630,21,Topanga,2145,210,ROBBERY,0391 0337 0344,45.0,M,W,602.0,BANK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,,,,6500    TOPANGA CANYON               BL,,"(34.1923, -118.6104)"
1330488,161229100,2016-12-04,2016-12-03,1900,12,77th Street,1239,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1302,26.0,M,B,101.0,STREET,,,IC,Invest Cont,420.0,,,,6100 S  HOOVER                       ST,,"(33.9844, -118.287)"
1081166,150921685,2015-12-26,2015-12-24,1230,9,Van Nuys,976,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344,43.0,F,W,104.0,DRIVEWAY,,,AA,Adult Arrest,331.0,,,,4500    GREENBUSH                    AV,,"(34.1517, -118.4258)"
11746,130213155,2013-05-30,2013-05-23,200,2,Rampart,201,330,BURGLARY FROM VEHICLE,0352 0377 1300 1307 1609 1601 0344,23.0,F,H,101.0,STREET,,,AA,Adult Arrest,330.0,,,,ROMAINE,ALEXANDRIA,"(34.0886, -118.2979)"
1421646,162117200,2016-10-05,2016-10-04,2355,21,Topanga,2187,510,VEHICLE - STOLEN,,15.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,20900    DUMETZ                       RD,,"(34.1635, -118.5977)"
1056180,150707957,2015-04-02,2015-04-02,5,7,Wilshire,732,510,VEHICLE - STOLEN,,14.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,6300    ORANGE                       ST,,"(34.0645, -118.3651)"
374987,110706794,2011-03-07,2011-03-06,2000,7,Wilshire,732,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,24.0,M,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,341.0,,,,6300    ORANGE                       ST,,"(34.0645, -118.3651)"
713276,130406517,2013-02-11,2012-11-09,1320,4,Hollenbeck,437,624,BATTERY - SIMPLE ASSAULT,0913 1251 0416,20.0,M,H,721.0,HIGH SCHOOL,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624.0,,,,4500    MULTNOMAH                    ST,,"(34.0702, -118.188)"
1502235,171507462,2017-02-27,2017-02-27,1100,15,N Hollywood,1515,624,BATTERY - SIMPLE ASSAULT,0444,53.0,M,A,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,7000    LANKERSHIM                   BL,,"(34.1962, -118.3911)"
320592,131428390,2013-12-02,2010-01-03,800,14,Pacific,1409,354,THEFT OF IDENTITY,0377,35.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,3800    BAGLEY                       AV,,"(34.0254, -118.395)"
1296975,160921925,2016-12-17,2016-12-17,1850,9,Van Nuys,904,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0302 0334,48.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",103.0,RIFLE,AA,Adult Arrest,230.0,,,,14600    SATICOY                      ST,,"(34.2084, -118.4599)"
1425926,170804041,2017-01-01,2016-12-31,1900,8,West LA,831,310,BURGLARY,1606 0344,32.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,1100    WELLESLEY                    AV,,"(34.0443, -118.4711)"
836613,140514790,2014-09-15,2014-09-15,130,5,Harbor,515,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,34.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,AVALON                       BL,SANDISON                     ST,"(33.7933, -118.2635)"
1528811,172011076,2017-05-20,2017-05-17,2100,20,Olympic,2042,438,RECKLESS DRIVING,1501,39.0,M,W,102.0,SIDEWALK,,,IC,Invest Cont,438.0,,,,WILTON,9TH,"(34.0559, -118.3142)"
1310744,161111160,2016-05-30,2016-05-30,1710,11,Northeast,1124,510,VEHICLE - STOLEN,,15.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,SAN FERNANDO,FLETCHER,"(34.1149, -118.2458)"
71536,130912795,2013-06-27,2013-06-27,1500,9,Van Nuys,938,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,45.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,745.0,,,,6200    FULTON                       AV,,"(34.1831, -118.4225)"
